"Sequence","Score"
"271/1-XXX52XX6/1","157"
"X5-72X8/X8162X-/4","139"
"X3/45X8-5/-0X9-X-7","124"
"34X8-XXX5/1/X-/-","169"
"11184/1/X9-628-X7/-","116"
"-/XX8/2/-79/18X5/1","148"
"-16/XX4/X-11871X17","132"
"7/X72X9-7/X-117-8","124"
"638/XX71X2/8/5/8/6","169"
"2/XX1/XX6/71155/X","178"
"X72X6-2/X-/2/7/1/5","145"
"XXX9/4-X7/35226/5","157"
"1/8-26XX3/8/-18/18","126"
"X8/X72-89/51-99/X8-","144"
"9/716--/5/6/2/2/2331","107"
"5/9/XX365/18XX4/5","169"
"6/6/72213/9/XX7/8-","157"
"81XX45525/411/XXX","157"
"3/3/9-X5/XXX179/-","168"
"9/X7-7/XXX9-7/7-","175"
"519-3/25-/2/12-1X8/X","101"
"XX8-5/XXX5/X3/5","204"
"41X8/5/XX42X3/36","148"
"3/X8/6/-8619/X7/X7-","158"
"X-69-72X4142X9/9-","114"
"6/-19/9-5/215-X7/X-2","111"
"25XX9/2/6/XX3/2/-","169"
"XX18X624322X7-7/8","128"
"X3-XXX7/XX2/X5-","190"
"X5/X7/-/6/24159/XX","150"
"6-12XXXXXX9-7/1","197"
"8-16XX81X816-X1/-","135"
"6/511/9-7/-123X-2X23","94"
"8-9-3/X7-X63X9-3/4","131"
"-7X-/XXXXX8/X82","225"
"9/2/XX5/XX1/3/-/4","175"
"X-56/1/5-7/3/5/9/X63","137"
"6/5/-/22XX52X5/X31","144"
"X716312X1/4/X178-","126"
"52X5/2/428/5381XXX","141"
"239/9-2/1/X2/6/X16","144"
"X2/XXX5-6-X6/X64","181"
"523262-171X142/1/2-","74"
"16X276/26XXX26-4","137"
"8/5--6XXX233-9-8/9","129"
"X8-231-8/626/9/1/X51","122"
"-/-/71-/5/X35264/XX","144"
"6/-/X5/1/1/X45X34","144"
"-6-/6-72-/6/-/XX1/2","136"
"51337/9-4-7-7/XX6/2","129"
"71X1/5/X41-/53X1/X","146"
"X1/452626727/X6123","117"
"5333X1/X9/1/45XX72","154"
"8/1/9-3-1853X72225/X","111"
"72X7/2-629-X27526/-","105"
"1/-/636/815/9-X8/6/1","137"
"5/5/2/6/132/7-XX3/4","139"
"611/X9-5-8141329/5/X","114"
"X8-X4/1/X6/-/61X91","150"
"X7/81XX8/6/XXX18","201"
"6/X2/X4-6/X-/1/9-","157"
"62X3/2/23434/9-6/X-4","126"
"XX2/X42X5-114162","119"
"9/3/6-X1/8/27X8/11","127"
"2/71X9--954XXX1/2","154"
"XX9-3/X51232/61X43","144"
"-/8/X8/6/X9/X9-5/3","175"
"4/4/8/5/XXX363/6-","170"
"X8/X7-XX81359-18","146"
"35529-XX9-8-178-18","114"
"9/9/XX2/327/33-7X71","143"
"11X-6223-1/3/XX3/7","124"
"XXX4/6/XXXXX19","241"
"2/9/8-9/X-08/XXXX","175"
"X3-6/9/X7/XXX6-","173"
"XX7115X3/-7XX42","142"
"X7-4/3/XXXX7/X61","201"
"X9/4-9-XXX6-3/26","145"
"-/5/1/134-2/X7/X3/8","143"
"4/XX9/-4-5X24X53","136"
"41X1/346/X7-8-9/X15","133"
"X53626/9/X-/9/X3/2","164"
"2/-3X354/X1-44-/27","100"
"4/23-325452/14X7/1/3","96"
"628/X6/5/X6/628/1/6","154"
"718-X-/18X9-9/X-/3","137"
"2/-/633/32X5145XX31","121"
"329/5/3/7/XXXXX61","203"
"1/9/4/25X9/6/X7/3/X","161"
"XXX9/9-X31XX3/3","181"
"5/-/2244XX541-9-14","102"
"X9/217/8/3/X2/7/13","138"
"8-246/-2318/1/X5/15","98"
"X8/3/6/X52XXX8/6","187"
"4/X7/2/-/-55-7-8-9-","106"
"2/8-X352/X72X4/X-5","155"
"X3/X7/8/52618/4/X8-","159"
"8/8/-53/41818/X5381","116"
"6372258-XXX448/9-","141"
"XX723-9-81-58/X5-","121"
"9-8-1/1/X-5-33/X3/5","126"
"228/2314X5-722/5-44","83"
"X6-9/X6/9-5/3/8/X18","160"
"5/8/45X1-X7/1/7/X19","141"
"X7/12XXX1-9-X54","134"
"XX-06/5/8/2/1/71X1-","122"
"3/5/63XX9-X1/9-X5-","160"
"718-427/4/4/359-9/1-","92"
"X9-XX8/9/6/81X8/5","173"
"5-9-321/X43X63X5-","111"
"XX7/-3X8-X618/X51","146"
"-8-/365/8/2/6/X81X4-","138"
"9/-8X2/419/X2/X7/7","154"
"8/7/1/-0X9/X32X3/8","136"
"521/15X1/22-/-76-X46","103"
"6/2/2/X717-X4-7135","111"
"6/XXX-6X2/X449/X","178"
"9/X1/9-4/5/XX1/3/9","176"
"XX244/6/X6/X27X6-","164"
"9-9/3-3/X244--971X53","106"
"X1/5/-0-19-XXX16","130"
"5/54X9/439/X1/X3/1","156"
"43X34X22XXX1/3-","136"
"X-3-9X8/1/4/9/41X81","127"
"X9/X3/3/23XX9/35","160"
"X4/XXXXXX2/41","221"
"X7/81XX729-419--3","128"
"X-/6/4/183/31XX22","127"
"X7/X-01/8/XX4/4/-","156"
"6-52XX1-XXX-/17","135"
"63X136/2/1/513/6/X73","127"
"9--/81632/7/X7/1/3-","129"
"15819/9/16XXX2-4/4","132"
"XX3-423/-/2/254/4/X","120"
"1/XX3/X9-7-4/XX82","186"
"X428/-/419-719-36X33","102"
"X5/2--87/X17X5/X44","146"
"71X7/2/1/6/-/9-2/XX","145"
"1/4/X1/X514/X8-3/2","154"
"5/1/X626/256-XXX54","156"
"52XX42X1/52X-87/2","133"
"X1/8/X639/7/8/X7/3","174"
"7234XX-9811/XX26","141"
"XXX9-3/9/6/X1/X28","202"
"3/614/32541/81637/X27","125"
"428/7/X26-2X8/71X-9","135"
"X4/8/32-6X7/-/61XX","135"
"6/9-X7-725/X8/5/1/3","140"
"71-/X535/X9/8-XX82","168"
"344/X-29-1/5/814/43","113"
"-/25XX6/53614/7/8-","138"
"X7-X61XX8-7/2/8-","140"
"3/X-/1/8/9/2/6/5326","147"
"X9/71X4/6/7/XXX16","186"
"219-36X7/5-XX45-1","114"
"XXXX1553X729/X13","173"
"-/XXXX9-2/X1/X--","207"
"-/623/8/X4/XXXX46","206"
"X52X1/4/4-X6/9/6/4","145"
"X12X9-1/315/8/36-3","104"
"144-9-X3/54-47/XX53","129"
"1/61X724-723/6/9-4/-","118"
"9-X53X23-/XXXX81","182"
"-1XX2-XX439-9-XX","123"
"2-247-23-/517/1/X6/6","108"
"143/X2/72513/428/4/X","131"
"3/7/61-73/8-36XXX-X","152"
"9/X7-359-8-2/6/XX34","145"
"45X3-81529/-/6--/5/8","106"
"2/XX724-6/2/615/2/X","146"
"81-7XXX52X9/X-2","149"
"X8-7/XX6/X817/-/6","166"
"XX431/X4/61X6/6/X","167"
"-/XXXXX5/6/X8-","217"
"15XXXX5-54228/1/6","151"
"9/53X429-X5/X2/X-5","149"
"2/81X9-X2/XXX41","169"
"X-/X4/XX31723/6-","152"
"1/16X5-8/XX619/23","125"
"XX6/XX4/X1/5-X46","190"
"351/32728/2/6/6/6/3-","111"
"X1--84/X11X8/X8-","120"
"7/35X726/5/X188/81","139"
"9-X725/X273/8-3/61","134"
"4/X9/-57/6224X6/81","132"
"XX7-34629-XXX-/8","163"
"X4/3/XX-03-4/81X21","126"
"7/125/518/XXX251/8","149"
"-/5/2-9-5/5-XX8/22","122"
"-3X71XXXX166/7/-","161"
"X2127X1/XXX8-X23","164"
"9-X4/619/2/3245X51","113"
"X16X8117324-131314","82"
"445-X3/XXX-16/X42","151"
"XX6/1/8-X2-XX9/9","165"
"X9/-/9/X81X-37/X81","152"
"4/3/X1-13X-37/XX43","126"
"6/54X2254XXXX63","165"
"4/273654169/X3/-/X-3","129"
"XXX1/X8-8/21XX31","169"
"816362X9/54XX-/42","130"
"1/-/X7-3/1/-/2/2/X51","135"
"-7X9-X616/X6/5/6/9","149"
"9/X71-/1/3/9-X-7X-7","139"
"XX7/36X2/2/X1/72","167"
"72X-/6/4/-322X71X-2","114"
"25X8/1/XX632/7/9-","157"
"4/22X4/245/7/3/4/X42","134"
"X52X814/X635/3/6/9","148"
"8-4/5/1/X-4-432626/7","106"
"X1-4/XXX3/X3--/X","161"
"812523413/3/3122XX72","106"
"-84/3-X61-62-81-68-","79"
"X4/45X7/X17X26X9-","154"
"9-549/X7281819/X-1","116"
"7/XX71X-/X1/-/4/5","172"
"X9-5/X8/X1/X34-4","156"
"-1X9-9-4/X-/X8/X31","152"
"-/XX5/6/53X9-72X7-","158"
"X4/31163/3/11X1/36","112"
"6/X4/5/X5-6/X4/X9-","174"
"X4/3/XX61164-XX41","153"
"X31X17-/5445728/52","108"
"X1/6/X9-42X-/1/X37","161"
"2/X7-115/-/X183142","114"
"XX7/XX9/9/62517/4","179"
"4/33X425-4/X-/X6/8","144"
"7171XX1-6/XXXX24","167"
"6/521/3/XXXX7/X5-","197"
"417/5/5-5/631/X4/71","130"
"X51X2/249/8-7/4/9/3","132"
"5/X812/-0XX1-434/2","110"
"612/51X1/3213-84/XX","118"
"X-/XXX8/23X8/X63","194"
"628/5-5-8/1326X4-X32","89"
"7-9-8-7--58171X62X14","94"
"X1-XX5-XX1/9-XX","146"
"X6/729-3/X6-5/X4-","135"
"5/XX512/X3/7-21X8-","152"
"2/3/45-9XX36X5/X64","156"
"X3/X7-4/9-3/X9/6/2","160"
"8/1/XXXX-/9-3/6/8","193"
"XXX722/9-X8/-/8/8","179"
"7/5/X638-177-626-9-","109"
"3/54526/4/5/XX9/X91","169"
"-1325/XX6/3/-662XX","129"
"XXXXX8/XXXX51","259"
"X9-XX7/X-/6/2/3/4","170"
"6-3/16544/XX41X6/8","135"
"X45X-/81X1/6/X-/X","171"
"2545X1/33X34X25X13","117"
"33-6-/1472X-8616-34","83"
"818-X6-7/XXX4/X8-","171"
"X2-9/3/5/4/1/4/3/X8-","132"
"X3-8/51-0X617/9--/-","99"
"X2/-3277-X9/9-X1/9","136"
"1/X52X3/X9/-/9/1/2","156"
"X2/XX-616-6-39-3/3","120"
"1/X32415/53X8/8/X12","139"
"269-7-XX9-4/XX9/3","163"
"X-2X1/14XX2/717/X","137"
"2/XX5-9-X-/72457/-","139"
"63-731X5/62X3-X4/5","115"
"189/X-36/3--/2/7217","107"
"XXX14X8/44724/7/4","153"
"2/8/XXXX21X8-8-","170"
"9-1217XX8/8/9/71X36","149"
"4/211/X-/XX624-X14","146"
"9-5/4/35X5/1/6/X31","129"
"XX-04/8/4/9-2/6/25","125"
"X9-4/8-3/6/X9/6381","144"
"X243/9/26X247/2/12","109"
"9/8/9/X-8X4/6/X1/2","171"
"XX1/9-8/X214/7/8/4","154"
"X4/XX6/X44-6-64-","148"
"X7/XX267/2/142-9-","127"
"XX9-8/5-3/359/4/X15","148"
"-13/44X6/X-3X33-/9","120"
"2/-4414/1/7132X5/6-","102"
"X239-361/115/447/X37","113"
"-0X3/336/529/3/X8/4","128"
"9-5-8-81513/313/2/7/2","95"
"X7/2/2/5/3/6/XX-2","142"
"X7/1/44-/417/7-242/7","119"
"817/X8/X317/-/435/5","133"
"6-X5/X2/8/4/3/XXX","181"
"2/617/7153XX1/5/3/4","139"
"6/9-4/X-/XX3-X61","151"
"7/X8-X3/-29-X51X81","128"
"XX4/8/XX9-1/-4X81","172"
"X8/XXX13273/X6-","160"
"3/X411/17X6/X4/81","146"
"8/6-X52X26-4XX7/4","137"
"8/812117X4-34XXXX","143"
"X4/XX9-819/4/2/X8-","170"
"61X5/X3/317-7/X4/X","151"
"457/XX8/7--/8/X8/7","176"
"728/3/X415/3/XX71","148"
"XX-/XX3/XX8/7/8","206"
"X4/9-8-8/9/7/X-/12","146"
"X7/7/6/3161X9-9/51","126"
"XX7/2-128/2/3/25-/-","118"
"7-X634/9/-21/811/5/9","127"
"8/X722/9/44615/12XX","130"
"X72X246/X6-6-4/22","114"
"X312/X-7X2/XXX31","169"
"XX533-X-/4/6/7/8/4","153"
"XXXX8/41X3-5/2/7","172"
"315/X6/4/3/5-X449-","126"
"628-X1/1-447/22X2/6","108"
"511/7/4/X342/4/9/5/2","141"
"X2/5/-2XXXX3/X8-","188"
"9-5/9-1/6/5/6-2/1/71","126"
"1/3/21-2145/X8-34X62","106"
"X8-X24279/XXX26","155"
"X31-36372X52XXX61","136"
"81X6-178/X1/8/6/1-","125"
"X-12/X1/3/X71X9/-","141"
"16-5X7/4/266/239-4/-","102"
"6/423/9/9/5/X4/-/9-","151"
"8-X4/1/X1/X8-X9-","153"
"4/7/9/9/5145X319/-/4","127"
"X5/7/XX4-25X-/5/6","157"
"3/717/61537/3/441/6/1","118"
"-/X54X62817243X9/5","134"
"X32X2/-/268/X81-/X","138"
"23629/X-/35-/X9/27","135"
"537-2451X9-363/4-9-","91"
"5/X6/25X545/X7-X91","151"
"33-121-03/X72XX7/X","125"
"27X9/X635/X264/X15","159"
"9-276-7/X9-9-X9-X51","125"
"4/7-6/XX7/45358/X61","159"
"X6/-/7/-83-8/X1/81","135"
"-/X6216517/X8--0X63","124"
"X5/6/1/X6/XX9/9/2","187"
"X6/3/X53XXX45-4","165"
"7/619/6-1/61X7-6/51","113"
"5/22X7/7/721232336-","99"
"4/X-/-97-9/4/X5/42","140"
"2/7-X6-4-5/81XX4/1","132"
"2-XXX8/1/4/9/3/2/8","167"
"X9/5/X-2X81X5/2/5","144"
"2-X-/XXX816-XX71","179"
"32X436/X725/1/7-9-","121"
"8/9-X63X9-8/XXX45","177"
"8/2/-/X225/XXX5/1","166"
"4/X2/XXXXX7/X8-","235"
"1/367-7-X4/1/-45/X-5","116"
"X-327-0316/9-X5/5/8","110"
"XX15-5414/7-XX72","132"
"X276-8-72XX5/-/-6","122"
"XX5/2/XXX26X8-","181"
"5/XXX42-424X71X41","147"
"X3/X7/2/X8/9-9-XX","169"
"4-1/81714/7253X1-X91","105"
"3/X9/6/9-7/-/X9-32","147"
"71XX5-236-3/X4252","113"
"635472439-XXX4/9-","145"
"3/-/X9/1/5/629-X71","135"
"5/8-X5/XX1/6/XX62","187"
"27X4/9-X2/8/XXX6-","187"
"-/7/X81XXX341324","152"
"X6/5-X9-36-/2/26X41","124"
"X3/7/-61/45-7X22X31","115"
"X4/-/X719-X72XX15","150"
"XX8/4/8/X8-4/613/4","163"
"1671X11XX6162188/7","113"
"X8/3/71XX3/4/9/1/9","164"
"3481X4/X2/X9/4/X81","169"
"X8-XX8/X34X2-X-4","146"
"X9/-8613/71X537/6/3","125"
"71XXXX6-4261455/8","156"
"9/816/11XX4372XX72","143"
"45X5/X-0XX1/6/X7-","153"
"4432X6/9-3/X311/XX","139"
"9/8-XX7/9-2--7XX37","153"
"726/419/8/7-9/6/334/1","116"
"4/XXX6/3/2571X42","158"
"XX7-7-XX639-9-5/2","142"
"XX1/4/X729/453/1/3","150"
"9/5/X2/XX3/X-/9/8","195"
"X7/815-8-9/51X24X24","119"
"8/7/X-1319-723/XX8-","137"
"719/X6/2/622/6/X71","146"
"X63817/8-327/351/18","109"
"5/3/9/8/-/5/3/X5/34","148"
"8/2-35XX8/4/2/X3/9","155"
"5/XX-7XX364/3245","142"
"X8-5/18719-1/9/8-9-","117"
"X4/3-36X7/8/72162/6","132"
"X9-X5/8--68/127/6-","116"
"1/XX2/726172X6/X27","163"
"X-2X7/X2/X27XX82","170"
"7-X7/6/-/7/36-37/9-","123"
"9/XX8-1/4/XXX9-","195"
"X-71/61X36X4/XX82","163"
"9/4/9-4-9/62-/XX54","143"
"4/X4/5/XX8/XX61","193"
"4/XX-91/5/5/X519/7","157"
"2/9/XX-/7154X1/25","152"
"6/XX2/518/XXX8/4","195"
"326/XX6/X9/X1631","159"
"7/12X-/9-X2/X9-6/1","141"
"X6/X6381X9--65-2/4","130"
"X81X354/5-X5/6/3/8","141"
"3/6/52X36X72XXX55","169"
"9/-/-6814/1/6/8-X32","108"
"1/36X432/111/XX44","129"
"814/41X3/XX5/634/5","153"
"XX6-4/812/9/XX2/2","168"
"2/X629-X9/XX4/8/6","173"
"XX622/441/36X9/4/2","142"
"X2/X8/X6/3/4/9/6/7","179"
"9/7/X3-3-X1/X9/X9-","155"
"3-7/XX3152X5/27X1-","123"
"-0418/5/6/3/-/44X62","107"
"21X818/6/-9X5-X8/X","126"
"715-81XXX1/5461-2","126"
"XX9-XX9/XX5/8-","197"
"-/XXXXX5/4/6/2/3","210"
"44X-19-6/5/X-9X9-","120"
"5-1-4/31XX12XX5-","105"
"7-5236347/X6-33-726","93"
"X1732X9-XXXX6/1","176"
"25711/X7-218/3/729/2","113"
"X-/X-/X4/X8-XX61","189"
"7/1/X72529-6/1/35X91","127"
"2/XXX5/X9/7/X4/1","203"
"7/X9/2/4/X4/4/-0X17","148"
"4/XX7-5/631/XXX12","180"
"4-2/X54X-77-XXX42","153"
"X8/816/XX-/XX-1","159"
"3/X2663X4/5/XXX53","183"
"XX-8179/-126XX3/X","136"
"143-X2113X1/X721/X","116"
"3-XX142/411/X7162","117"
"3/7/415/X324-X1/-5","115"
"X24-58/9/631-X236/3","105"
"4362XXX8/9-7-7/4/-","152"
"X8-7244-9XX143/13","108"
"-/2/8/X9/X531/-/X-X","166"
"XX433/814/4/X2/32","147"
"9-1/1/627/18-27-XX24","111"
"X2272XXX186--/12","126"
"X2/XX4/43XXX2/8","195"
"9/1672XX135/268/X91","126"
"XXX7/18X72XX4/6","185"
"5/7/5/9-1/5/XXXX8-","201"
"1/719/2/-/XXXXX91","206"
"X9-27-8X62414/72X64","122"
"6244X54X6-7/9/14X16","118"
"X1/8/X5463XXX4/2","181"
"-99/X8/XX-/8-452/3","157"
"2/X7-6/XXX6/4/X52","191"
"XXXX325/X4/X2/-","193"
"6/3/3/9/117/-/-/353/6","115"
"X4/XX7/2/41X162/8","160"
"XX4/7/XX525/627/7","171"
"72X9-1/X34X-7XX35","146"
"XX1/349-52726/18X23","121"
"9-7/7/2/7/8/7-7-X6/3","137"
"7214X41-/7-9-9/9-4-","99"
"X9-4/3/5-X5/1/X2/9","151"
"XX9/2/5/3-9-X8/5/7","153"
"2/3-53X443/2/4/2/X9-","127"
"-7424/3651XXX22X6-","127"
"X714/XX8/512/18-5","140"
"7/444/449-6/2/8/265/1","114"
"54714-XX9-XX9/X51","163"
"8-1/8/4/44X2/6/33X16","134"
"9-XXXXXX722/X44","222"
"4-X5/168-45X711/11","98"
"8-X6/5/7-X1/543381","126"
"6/-0-6-171X13X1/9-","91"
"4/X16-8X3/52-26/XX","136"
"-5XX7/X61X8/3/X9-","168"
"2/8--/X2/369-9/4/X6-","147"
"4-3/X9-5/627/X365/6","140"
"629-X1/6/-01/9/4342","109"
"3/X5/7/-/54X62XX-5","152"
"X2/X31519-X236/6/5","124"
"6/7/6/XX34X-75/XX","164"
"436/4/X61XX6/X9-","159"
"2381XXX817/9-XX11","161"
"3/7/6/XX4/8/6/42-/X","171"
"36X716-41-51/XX63","125"
"813/6/-/9/5/X5/122/4","137"
"25X27X-/45424/7-X73","128"
"9-XX4-33-/X3/X7/5","152"
"X6/3/4/5/44XX4/44","150"
"815/X8/X-5X6-XX72","157"
"13XX5/5/72X9/X9-","158"
"8/X-431X17639-2711","97"
"-641357/X3/XX-08-","117"
"1133X7/X36X8/X5/7","153"
"239-7-54729-6/2125X53","88"
"6/248/9-X4/9-1/511/3","128"
"9-XX72X1/339-X7/2","144"
"54614/XX5/7/X-/72","164"
"X1/5/X-27/4/XX15","146"
"3/412/XX3-9/142/22","110"
"XX9/3/3133X12X9-","129"
"6333545/8/8/XXX1/6","167"
"-/6-9-2/9-3/5/-9X-1","105"
"1235626/X53XXXX51","166"
"X12X8/8-434-X9-14","106"
"X7/X725/5/9-XX9/2","172"
"3/81X9/8-XXXX-/1","184"
"231/2/5/XXX634/31","153"
"9-5/9-44X8/1/624442","114"
"1--/321/X8/-/XX81","145"
"6/X7/3/1/X63X61XX","156"
"6/4/16XX32-/6/XX9-","159"
"XX63X9/X25XX3/3","174"
"-12/X71-32/9/4/7/9/4","133"
"X2/4381811/XX4/4/9","156"
"7-4/X-/-/X3/X148-","145"
"7/7/7/XXX314/6/X26","179"
"9/1/X724/719/2/-/-/X","136"
"5/XXX31X-42/4/X73","163"
"2/8/XX8-212/1/353/7","144"
"27XXX8-1/X9/2/15","162"
"54X6/6/72XX341835","135"
"XX-/7-XXX8/7-72","175"
"XXXX-824-/X171/4","172"
"X5/-4X9/X5/X-1X71","144"
"X182/9-5/X448/X9-","150"
"6/2/XX45X9/9/3/X12","169"
"5/XX-/X5/-/X6-1/4","166"
"2/X9-6/814571X-71/-","126"
"8113XX3/X9/8/XX7-","178"
"34141/X81X6/X1/3/2","145"
"2/-/-/X8/X6/729-36","144"
"611/2-5/725/15-14/3-","81"
"XX713/X3/XX7/1/8","189"
"X4/9/5/9-5/1181XX42","144"
"7-2-XX9-53X232/6/8","128"
"71118-X-16/XXX61","130"
"X2/9-9/446/81XXX72","173"
"X15XX2/1/6/-/63X81","145"
"5/81XX8/X7-X453/5","162"
"9-81814272129-XXX-5","119"
"72-663632/2/9/7/X44","127"
"2/4/7-7/2/X1/1/X-/X","161"
"X6/536/X813/813/4-","136"
"61XX71X5/5/6-16X8-","142"
"X1/439/8-XX632/7/5","153"
"1/7/4-1781-951-/15-/9","103"
"6/X-48-52415/141581","89"
"9/X516/9-X7/4/4/32","136"
"X8-1-6/717253XX12","106"
"24XX71X61XXX6/4","173"
"517-7--62/53-16/618-","81"
"8-X71-9XX5/7-X1/-","142"
"346/X52-96/635-439/X","117"
"173/27X2/232/444/2/4","114"
"-/4-9/3/52X6/224562","106"
"9/341/X3/21-/6/9-X71","137"
"9--/2/XXX9-7-514/X","161"
"24XX4/2/61XX42X34","148"
"XX2/6--9631/-/34X81","131"
"9-2-1722XXX5/2/3/3","136"
"9/2-X1/XX124/4/X18","144"
"1/7162X9-X419-X6/8","128"
"6-12XX121/227-X7/9","108"
"2/45X6-X9-6/63XX91","147"
"X71X61XX9/XX1/4","174"
"X531/7/1/26X9-8/3/6","131"
"7/6-5/X3381X4/XXX","163"
"X12-/9/-36/X7/X31","126"
"5/X1/8-24X9-9/1-7-","119"
"X5135X9-X6/XXX33","167"
"3/1/222/2/XXX536/9","159"
"8-X368-X9-XXX5/8","165"
"34-1X-4X326/1-2/X91","98"
"332/X4/X4/531/5/X82","164"
"X2/41615/1/X728/XX","145"
"X-/X1/X8/X121811","147"
"-17/X8/X9/-/2/X3/8","161"
"435-5-X814-45279/-2","79"
"XX3/8/2/XX-/XX2-","187"
"2/8/1/613/7-9-XX-/4","139"
"-59-X6/X5/X8-X33","142"
"X-/9-42X517/8/X9/2","146"
"9--2X45-/XX1/5/X72","154"
"8-X6353X-2XX4/7-","126"
"34X-/X-/72142/7/14","131"
"54715/712/8/1/X3/XX","151"
"62X9/-32/6/X6/2/X45","148"
"7/631/8/4/-5XXX1/6","159"
"1/443172X449/2/2/1/6","112"
"X-/-/X6/X7-XX26","162"
"9-9/63X819/9-8/265/3","123"
"1/2/X-44/XX1/54X53","153"
"-8X12XXX53X6-X5-","142"
"X4/X7225-/X6/-/1/5","151"
"2-X3/8/X41249-271-","105"
"42815/274/714/X1/6/8","135"
"XXXX-99-XX155/7","177"
"X9-3/-/349/1-4/721-","97"
"5/X4/61-/X9-1/8-1/5","152"
"2/635/X212/23XXXX","158"
"7/-/X2712X411/X9-","129"
"XX7/6/6/1/X9-3/12","152"
"XX52458/4/6-63-/X64","143"
"3-X171/9/XX8--29/2","136"
"3/X5/2/8/4/XX4/17","167"
"XX9/1/63635/16X53","138"
"1/XX6/7/5/-/X211/7","161"
"1/72X4/45XX3/42X54","151"
"X35XXX613/52X14","148"
"X21-7418/-/813/3/71","103"
"7/X6/X2/7/1/1/X-/9","178"
"8/62-6X21-26/X-/X9-","127"
"XX9/X7/X8-6/X26","181"
"7/XXX6/X23X42X45","177"
"812/8/X13612/X7/3/1","136"
"8--3338/X54-/51-/6/1","113"
"53X13XX1/X2/3/44","142"
"1/2/X7/12X-1X3/17","117"
"-/9/-8-68/-53-4-2/X31","99"
"X3/X9/2/XX51XX9-","187"
"X3535X5/X6/XXX8-","190"
"X7/XX9/719-X7/18","163"
"-29-X51X8/X155/X3-","128"
"3-XX22-9311/9-8-61","99"
"9/-/XXX2/X-0145/3","150"
"9-3-XXX22X-/1/2/7","142"
"3/-/-/4/X-/X1/1-X-2","138"
"124/369/81X9-2/4/8-","120"
"XX9--07-X-54/452-","109"
"31X-96/5152X6/X8/9","139"
"6/X5/62XX9-XXX32","189"
"3/1/326/1/6/17XXXX","155"
"7/X621/6-719-X532/3","124"
"8/4/XX9/2/XXX2/1","198"
"X322-63XX1472X4/8","119"
"XX537/265-X63-/X--","134"
"X44-3X9-1/2427XX11","117"
"5/X43-/326142224/4/8","111"
"7/XX637-18XX-/43","151"
"255372X9-54428/XX1-","119"
"9/9--66/1/XXXX81","181"
"X-/2/XX7/5-9-1/X23","163"
"6/X4/XX1-8/3/X6/-","156"
"54X3/X813/8/617/X55","158"
"7/X-/X715-9-X-523","125"
"X8-X17X-2X6/X9-","134"
"71XXXX9/-/5/XX82","210"
"1/1/3/XX171/9/X6/1","161"
"1/2/X8/XX63-/X3/7","183"
"8--/8/5-51X1/27X32","113"
"XX22-/1/4/12XX8-","133"
"X127/7/4/X9-63X14","124"
"5/2/XXX81XX9/X72","206"
"71X-9X9/-2626/XX-5","131"
"71XXXXX9/XX7-","218"
"3/5/5/7/-7XX413/X7-","145"
"X4412-79/812/8/8/X53","137"
"-881X9/7/X9/453/X71","155"
"6/15187/443/XX1/1/2","132"
"7-4/9/X6/9-458/X3/5","158"
"X7/X9/17X6/523/X18","160"
"9-X4/X5/X5/543/-/X","163"
"6354-74/9-X9/7/XX-7","147"
"X6/2/6-7/2244XX3/3","134"
"1/X2/4112XXXX5/6","183"
"X8/3134-2X3/-/431/8","115"
"XXXX7/9-17XX8/4","205"
"XXX1/4/8/6/XXX91","218"
"2/X6/5-9/9--/279--4","122"
"719/36X2/13X9/8-7/1","122"
"5/22XX43X7/X8/X23","159"
"2-62X-1X536/4/1/81","100"
"9/8/7/147/X81X618-","131"
"XX8/41XXX9-2371","167"
"1/7/31XX9-XXX8/-","179"
"51152/X9-3/9/639-9-","122"
"6323718/4/4/X6/518-","119"
"41329-1/X3/81-/X-0","116"
